date,$open,$close,$high,$low,$volume,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,label,longterm_label
2014-01-02,4.2325716,4.2188573,4.237143,4.1645713,16919000.0,-0.0032401846,0.01714602,-0.18897592,0.0010800615,0.06299197,0.012825773,0.7480321,0.008505527,0.49606425,1.0032507,1.0043343,0.98713255,0.99539477,0.8882568,0.9164297,0.83556813,1.0223486,1.0003521,0.98423404,0.9380604,0.9283263,0.93620026,0.0040967152,0.025996009,0.051391196,0.046799988,0.06931707,0.0012054928,0.007205751,0.007430605,0.0037955395,-0.00084748195,0.21647,0.70429826,0.73170996,0.50975007,0.045591123,-0.002763127,-0.016659899,-0.00865113,0.016638367,0.08880047,1.0117838,1.0117838,1.0117838,1.0117838,1.061628,0.98550725,0.8939455,0.8621156,0.82960856,0.7864012,1.0019233,1.0001625,0.99626166,0.99493426,1.0001625,0.99875385,0.9678179,0.8876608,0.8876608,0.8812678,0.6,0.8,0.9,0.93333334,0.8,0.55154765,0.9000004,0.9212673,0.93531626,0.7760828,0.8,0.9,0.95,0.96666664,0.23333333,0.2,0.1,0.5,0.033333335,0.43333334,0.6,0.8,0.45,0.93333334,-0.2,0.35650718,-0.81484115,-0.3290277,-0.41032502,-0.24739319,0.2936401,0.36188215,0.30165505,0.24210486,-0.03767867,0.6,0.8,0.55,0.6,0.48333332,0.4,0.2,0.4,0.36666667,0.5,0.2,0.6,0.15,0.23333333,-0.016666668,0.5849998,0.91624546,0.690785,0.7356366,0.48847923,0.4150002,0.08375453,0.30921498,0.2643634,0.51152074,0.16999963,0.8324909,0.38157,0.47127318,-0.023041526,0.76667356,1.6847022,1.5179716,1.6073024,1.9654237,0.14588466,1.4185865,0.99827296,0.9127935,0.9617464,0.31065074,1.3592857,1.5191125,1.4744595,1.2408615,0.888772,0.4722263,0.45895365,0.46049395,0.5003697,0.11122802,0.5277737,0.5410464,0.5395061,0.4996303,0.77754396,-0.055547394,-0.0820927,-0.07901212,0.0007394223,0,1
2014-01-03,4.229143,4.1971426,4.264571,4.181143,13993000.0,-0.0075666727,0.019727018,-0.383569,0.008377122,0.42465222,0.0037832235,0.19177878,-0.012160571,-0.61644244,1.0076244,1.0160654,0.9961879,1.0049014,0.93437713,0.9166781,0.84928524,0.983254,1.0045474,0.9958884,0.9470797,0.938153,0.9413229,0.0048266635,0.01766708,0.05277761,0.04581093,0.06988088,-8.168555e-05,0.0041619753,0.007870323,0.0036683674,-0.0006836745,0.0007160387,0.5087224,0.778312,0.49694592,0.029193206,-0.0043840036,-0.01461731,-0.021847775,0.008655673,0.07884545,1.0170184,1.0170184,1.0170184,1.0170184,1.0671206,0.991695,0.9121852,0.86657596,0.84942144,0.79046977,1.007107,1.005337,1.001416,1.0000817,1.005337,1.0,0.99558884,0.8922533,0.899932,0.8858272,0.3,0.35,0.675,0.78333336,0.7083333,0.32795718,0.8376619,0.8868775,0.8984562,0.7573817,0.6,0.8,0.9,0.93333334,0.21666667,0.4,0.1,0.45,0.033333335,0.41666666,0.2,0.7,0.45,0.9,-0.2,0.19049774,-0.8423402,-0.34806904,-0.42649382,-0.2695481,0.29779285,-0.096980564,0.31007582,0.25640717,0.034729574,0.4,0.7,0.55,0.56666666,0.48333332,0.6,0.3,0.4,0.4,0.5,-0.2,0.4,0.15,0.16666667,-0.016666668,0.41262132,0.83287144,0.68865556,0.717485,0.508948,0.5873787,0.16712856,0.31134447,0.28251502,0.491052,-0.17475736,0.6657429,0.37731108,0.43497,0.017896006,0.9522261,1.7612306,1.7880378,1.9005586,2.3468652,0.17590602,1.6272863,1.2209027,1.1148254,1.1750708,0.26392797,1.5194129,1.5336477,1.5127144,1.2813843,0.58649063,0.29262832,0.45470968,0.46483952,0.48246402,0.41350934,0.70737165,0.54529035,0.5351605,0.517536,0.1729813,-0.41474336,-0.090580665,-0.07032095,-0.035071954,0,1
2014-01-06,4.2811427,4.3142858,4.339429,4.234857,29743000.0,0.0077416347,0.024426147,0.3169405,0.005872999,0.24043903,0.010811512,0.4426205,0.012680149,0.51912194,0.99231786,1.0058279,0.9815894,0.97284764,0.92649007,0.88013244,0.86278147,0.92913914,0.982702,0.9761987,0.9273576,0.91725385,0.9169448,0.010461329,0.011993425,0.053239353,0.04627793,0.068829976,0.0031390584,0.002924343,0.008128964,0.0037879907,-0.0005043489,0.22509463,0.5449814,0.81596774,0.5192442,0.016375959,0.01101989,0.010641785,-0.0045827744,0.027820276,0.09793349,1.0058279,1.0058279,1.0058279,1.0058279,1.0381457,0.9647681,0.9262252,0.84304637,0.84304637,0.76900667,0.98728484,0.9797616,0.9776689,0.97327155,0.9797616,0.9768742,0.97284764,0.8680265,0.8772186,0.86177486,1.0,1.0,1.0,1.0,0.8666667,0.85806346,0.9267879,0.9641981,0.9641981,0.8582678,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.4,0.6,0.4,0.8,0.9,0.6,0.4,-0.2,0.8252791,-0.29889405,-0.27029943,-0.32482648,-0.27016497,0.85448426,0.17033584,0.41008377,0.21994261,0.078617424,0.6,0.7,0.6,0.56666666,0.5,0.4,0.3,0.35,0.4,0.48333332,0.2,0.4,0.25,0.16666667,0.016666668,0.773332,0.84817934,0.76020664,0.7093773,0.5389317,0.22666797,0.15182069,0.23979336,0.2906227,0.4610683,0.54666406,0.6963586,0.5204133,0.4187546,0.077863395,0.5734408,0.69507533,0.8452665,0.85939044,1.0949037,0.24887612,0.5633488,0.5752539,0.47826803,0.5498238,1.4591489,1.5472726,1.466205,1.4066342,1.2913122,0.87589025,0.28395438,0.50745577,0.43611467,0.48851243,0.12410972,0.7160456,0.49254423,0.56388533,0.5114876,0.75178057,-0.43209127,0.0149115035,-0.12777065,-0.022975154,1,1
2014-01-07,4.3285713,4.2565713,4.3331428,4.226857,17874500.0,-0.01663367,0.024554424,-0.6774205,0.0010561078,0.043010898,0.0068646455,0.27956858,-0.010825132,-0.44086283,1.0169151,1.017989,0.9930192,0.99194527,0.9642905,0.89206606,0.8891127,0.9530139,0.99763733,0.9930058,0.94532824,0.93338704,0.9301607,0.010438724,0.008703715,0.054318298,0.04795484,0.070294745,0.0027520207,0.0018639852,0.008341534,0.0040131104,-0.0003553513,0.1737595,0.4204235,0.82540584,0.5427489,0.0077941725,-0.003141348,-0.0013937406,-0.024572836,0.0084228385,0.08032219,1.0194658,1.0194658,1.0194658,1.0194658,1.0522218,0.97838634,0.96657276,0.85447717,0.85447717,0.77943355,1.0027118,0.99795955,0.9913009,0.98743457,0.99795955,0.9901195,0.9863606,0.87979597,0.8896497,0.8734596,0.8,0.9,0.95,0.96666664,0.81666666,0.5261424,0.6319778,0.8820173,0.8820173,0.80856293,0.8,0.9,0.95,0.96666664,0.18333334,0.4,0.1,0.35,0.56666666,0.38333333,0.4,0.8,0.6,0.4,-0.2,0.8679035,0.5816573,-0.28159326,-0.32716754,-0.28152835,0.9313132,0.31337968,0.44355842,0.3132356,0.099272184,0.4,0.6,0.6,0.53333336,0.48333332,0.6,0.4,0.4,0.43333334,0.5,-0.2,0.2,0.2,0.1,-0.016666668,0.5694437,0.6873229,0.71847785,0.66747737,0.5254065,0.4305563,0.31267712,0.28152215,0.3325226,0.47459355,0.13888739,0.3746458,0.43695572,0.33495477,0.050812926,1.0318778,0.89808106,1.3958145,1.4113766,1.8134848,0.36761665,0.3897017,0.9606724,0.7992447,0.920177,1.2204957,1.3280032,1.4144616,1.4354246,1.2949356,0.59501797,0.2652096,0.48862785,0.47745466,0.49361968,0.40498203,0.7347904,0.51137215,0.52254534,0.5063803,0.19003592,-0.46958083,-0.022744298,-0.0450907,-0.012760657,0,1
2014-01-08,4.26,4.298857,4.3074284,4.234286,15445500.0,0.009121357,0.017169606,0.5312502,0.0020120065,0.11718419,0.0060362434,0.3515656,0.013145594,0.7656316,0.9909611,1.0019938,0.9849794,0.987638,0.97673804,0.88727903,0.8810315,0.94270897,0.9902964,0.98556423,0.94166553,0.9281714,0.92196596,0.011672528,0.009735647,0.054310005,0.048705216,0.07029552,0.0051043457,0.0023266023,0.008403602,0.004164877,-0.00018558983,0.4780687,0.5235114,0.8379908,0.56670237,0.0021259491,-0.0005050937,0.003966035,-0.021499762,0.011437915,0.083508946,1.0094378,1.0094378,1.0094378,1.0094378,1.0418715,0.9687624,0.9671674,0.846072,0.846072,0.7717666,1.0007178,0.99213076,0.983278,0.9811777,0.99056226,0.9803802,0.97676456,0.87114185,0.88270634,0.86486775,0.8,0.9,0.95,0.96666664,0.8333333,0.767973,0.77672845,0.9422291,0.9422291,0.8449804,0.6,0.8,0.9,0.93333334,0.16666667,0.2,0.2,0.3,0.53333336,0.36666667,0.4,0.6,0.6,0.4,-0.2,0.6773319,0.7664076,-0.29054606,-0.33705303,-0.2986118,0.82159626,0.64703786,0.43873942,0.30737257,0.09657759,0.4,0.6,0.6,0.53333336,0.5,0.6,0.4,0.4,0.43333334,0.48333332,-0.2,0.2,0.2,0.1,0.016666668,0.59999895,0.64135605,0.7250527,0.6765284,0.5309849,0.40000108,0.35864395,0.27494732,0.32347164,0.4690151,0.19999784,0.2827121,0.45010537,0.35305676,0.061969813,1.2168592,0.9697258,1.5830954,1.6030402,2.0835297,0.40755647,0.38765997,1.1201687,0.93046886,1.0740571,1.1187954,1.4686651,1.4063619,1.413265,1.2888281,0.5242193,0.41461855,0.47017875,0.46845728,0.49008456,0.47578073,0.58538145,0.5298213,0.5315427,0.5099155,0.048438556,-0.1707629,-0.0596425,-0.06308545,-0.01983091,1,1
2014-01-09,4.3108573,4.3611426,4.4,4.2834287,29053500.0,0.0116648115,0.027041355,0.43136933,0.009013859,0.33333606,0.006362685,0.2352946,0.009013638,0.3333279,0.98846966,1.00891,0.98218036,0.9673743,0.96291935,0.8677936,0.89046127,0.9658019,0.98267823,0.9751966,0.9348271,0.9185666,0.9093685,0.014214929,0.0126087675,0.05384215,0.05020105,0.06990633,0.0071671936,0.0032772666,0.008355007,0.004485679,6.3187275e-05,0.6355488,0.61928385,0.8427852,0.61877465,0.0002491874,0.0029873892,0.010055713,-0.014199654,0.016391044,0.088767484,1.00891,1.00891,1.00891,1.00891,1.0269916,0.95872647,0.95335436,0.83398855,0.83398855,0.76074433,0.99140465,0.98642564,0.9740305,0.9675315,0.9795336,0.97329664,0.9661688,0.8587003,0.8700996,0.85251576,1.0,1.0,1.0,1.0,0.9,0.82245296,0.83962137,0.94906324,0.94906324,0.8986219,1.0,1.0,1.0,1.0,0.15,0.2,0.1,0.25,0.5,0.35,0.8,0.9,0.75,0.5,-0.2,0.8072394,0.8457709,-0.25596163,-0.28027844,-0.29666543,0.9007958,0.7984997,0.4295549,0.3495976,0.11365813,0.6,0.6,0.65,0.53333336,0.5,0.4,0.4,0.35,0.43333334,0.48333332,0.2,0.2,0.3,0.1,0.016666668,0.73624164,0.6946343,0.75991696,0.6688204,0.5192336,0.26375833,0.30536568,0.24008305,0.3311796,0.48076642,0.4724833,0.38926864,0.51983386,0.3376408,0.038467154,0.7304421,0.5884532,0.85874295,0.8540959,1.1070243,0.2614346,0.23661262,0.59485525,0.49512523,0.571092,0.87857175,1.193828,1.357827,1.439342,1.3106314,0.6302502,0.68194526,0.528571,0.50350684,0.49924135,0.36974978,0.31805477,0.471429,0.49649313,0.50075865,0.2605004,0.36389047,0.057141993,0.0070137135,-0.001517296,1,1
2014-01-10,4.346857,4.469143,4.469714,4.326286,21075250.0,0.028132014,0.03299587,0.852592,0.000131417,0.0039828317,0.004732438,0.14342517,0.032733034,0.9920343,0.9726377,1.0001278,0.9680348,0.9391382,0.9437412,0.82329625,0.8741849,0.9378596,0.9711034,0.9572561,0.92107147,0.9005626,0.88842857,0.018191561,0.019216329,0.051647354,0.052296992,0.06945661,0.009269913,0.0053104875,0.008002553,0.004892876,0.00033179892,0.6491595,0.7000666,0.84028965,0.6783857,0.006960214,0.010356755,0.018846717,0.0029042864,0.028490722,0.10178336,1.0001278,1.0001278,1.0001278,1.0001278,1.0021735,0.94578695,0.9313386,0.81383455,0.81383455,0.74236035,0.9806674,0.9674466,0.95432806,0.9458126,0.9624856,0.9600051,0.9430252,0.86970973,0.849073,0.83191407,1.0,1.0,1.0,1.0,1.0,0.99764776,0.9981418,0.9993139,0.9993139,0.991634,1.0,1.0,1.0,1.0,0.13333334,0.4,0.2,0.2,0.46666667,0.33333334,0.6,0.8,0.8,0.53333336,-0.2,0.2586365,0.6784865,-0.25921148,-0.25400192,-0.31194672,0.5770231,0.5333879,0.43559211,0.3010221,0.099947244,0.8,0.6,0.7,0.53333336,0.51666665,0.2,0.4,0.3,0.43333334,0.46666667,0.6,0.2,0.4,0.1,0.05,0.85103226,0.7488677,0.8550868,0.68749976,0.53502446,0.14896776,0.25113228,0.14491323,0.31250024,0.46497554,0.7020645,0.49773544,0.71017355,0.3749995,0.07004894,1.0741676,0.85320103,1.1841817,1.1517258,1.5151582,0.3079665,0.32010388,0.8199588,0.67390275,0.78999907,0.6125169,1.0197151,1.3655584,1.4025376,1.2957809,0.5685816,0.57153773,0.50041234,0.46500143,0.490446,0.4314184,0.42846227,0.49958768,0.53499854,0.50955397,0.13716319,0.14307544,0.00082465826,-0.069997124,-0.019107975,1,1
2014-01-13,4.448,4.4022856,4.498286,4.352,50139250.0,-0.010277513,0.032887936,-0.312501,0.011305264,0.34375113,0.011305157,0.34374785,-0.0102776205,-0.3125043,1.0103842,1.021807,0.9885774,0.98001045,0.9534008,0.84839046,0.8868121,0.9794912,0.98984945,0.97645384,0.9426402,0.9180123,0.9022629,0.019041978,0.020180427,0.050151885,0.05506023,0.070942245,0.010488058,0.0057034455,0.0076833433,0.0053313244,0.0006290977,0.75841343,0.7321927,0.8214743,0.72660077,0.023984252,-0.0108255595,-0.002119325,-0.015631974,0.004683481,0.0791787,1.021807,1.021807,1.021807,1.021807,1.021807,0.9601506,0.9454828,0.8261942,0.8261942,0.7536345,1.0030373,0.9925234,0.9772067,0.9649274,0.9772067,0.97458464,0.9589564,0.9045431,0.8619678,0.84454834,0.8,0.9,0.95,0.96666664,0.93333334,0.6463151,0.7142855,0.88852,0.88852,0.9186833,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.15,0.43333334,0.31666666,0.8,0.9,0.85,0.56666666,0.68333334,0.47631952,0.6944622,-0.16223203,-0.15040733,-0.28386137,-0.24769932,0.110939145,0.22579402,0.16974063,0.0800194,0.6,0.6,0.65,0.53333336,0.5,0.4,0.4,0.35,0.43333334,0.48333332,0.2,0.2,0.3,0.1,0.016666668,0.630508,0.68600976,0.7970492,0.6593565,0.511543,0.36949202,0.31399024,0.20295076,0.34064353,0.48845705,0.26101598,0.3720195,0.5940985,0.31871292,0.02308591,0.53286797,0.43651882,0.5257216,0.5042942,0.64326376,0.2804886,0.2344525,0.36203527,0.29785496,0.33533975,0.56616986,0.89884037,1.3119577,1.3178556,1.2996745,0.65702045,0.7175303,0.56733185,0.5623092,0.51283175,0.34297955,0.2824697,0.43266815,0.4376908,0.48716822,0.31404087,0.43506062,0.13466369,0.12461839,0.025663543,0,1
2014-01-14,4.4205713,4.536,4.541143,4.4205713,32217500.0,0.026111659,0.02727512,0.95734346,0.0011634617,0.042656522,0.0,0.0,0.024948196,0.914687,0.9745528,1.0011338,0.9745528,0.9383976,0.93083906,0.8211137,0.8745276,0.9682541,0.9729907,0.95458555,0.92379695,0.89513314,0.8761947,0.02035883,0.024561116,0.046946846,0.056905113,0.0696914,0.011363053,0.00726768,0.007193152,0.0057644458,0.00097130926,0.7787973,0.8026142,0.82166296,0.79526937,0.05924566,0.004283188,0.012709861,0.007868091,0.021282379,0.09515166,1.0011338,1.0011338,1.0011338,1.0011338,1.0011338,0.93348455,0.91811544,0.8018393,0.8018393,0.73141855,0.98820865,0.97346944,0.9531872,0.9402621,0.94840014,0.95870495,0.93482,0.9001512,0.83655834,0.8196524,1.0,1.0,1.0,1.0,1.0,0.98323923,0.98634213,0.9943107,0.9943107,0.9957961,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.4,0.3,0.8,0.8,0.9,0.6,0.7,0.3717272,0.67697537,-0.12809445,-0.10063945,-0.2672257,-0.82722175,-0.07523913,0.13833532,0.11873014,0.06522454,0.8,0.6,0.7,0.53333336,0.5,0.2,0.4,0.3,0.43333334,0.48333332,0.6,0.2,0.4,0.1,0.016666668,0.8381739,0.7376615,0.8253889,0.6741256,0.51816076,0.16182607,0.2623385,0.17461112,0.32587436,0.4818392,0.67634785,0.47532302,0.65077776,0.34825128,0.036321573,0.918327,0.7454101,0.8370288,0.8008093,1.0048985,0.41120303,0.3561752,0.5628542,0.46237707,0.52101153,0.55779916,0.8194522,1.2000138,1.2666934,1.2837739,0.6010056,0.5989715,0.5271084,0.529888,0.50483143,0.3989944,0.4010285,0.47289163,0.47011203,0.4951686,0.20201126,0.19794296,0.054216728,0.05977595,0.009662836,1,1
2014-01-15,4.52,4.5011425,4.5268574,4.468571,21378000.0,-0.0041720085,0.012895175,-0.32353255,0.0015171228,0.11765043,0.007206043,0.558817,0.0015169119,0.117634065,1.0041895,1.005713,0.99276376,0.9550591,0.9432527,0.8221405,0.87914187,0.9782913,0.9895138,0.96765274,0.9398439,0.9060938,0.88334185,0.015893998,0.02642949,0.04222345,0.059869546,0.070784174,0.007705968,0.008149535,0.006517212,0.006282832,0.0013322117,0.5876627,0.8715647,0.83384305,0.8534944,0.10803735,-0.004925749,-0.004325624,-0.0017574261,0.0028051748,0.077357896,1.0088867,1.0088867,1.0088867,1.0088867,1.0088867,0.9516314,0.9252254,0.80804884,0.80804884,0.7370827,1.0015488,0.99431264,0.97072494,0.9557447,0.9557447,0.9762093,0.94398886,0.92834836,0.8430368,0.8259998,0.8,0.9,0.95,0.96666664,0.98333335,0.84478766,0.8937774,0.9557517,0.9557517,0.96730465,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.05,0.36666667,0.28333333,0.6,0.8,0.9,0.6,0.7,-0.38399845,0.5543406,-0.16064169,-0.10327503,-0.29513052,-0.5150752,0.011163283,0.17954957,0.14738595,0.06936435,0.6,0.5,0.7,0.53333336,0.48333332,0.4,0.5,0.3,0.43333334,0.5,0.2,0.0,0.4,0.1,-0.016666668,0.7492951,0.6902118,0.81826365,0.6639115,0.51225096,0.25070488,0.30978823,0.18173636,0.33608848,0.487749,0.49859023,0.38042358,0.6365273,0.327823,0.024501972,1.4394565,1.1593156,1.261792,1.2058939,1.5006031,0.5546619,0.512316,0.84812653,0.69709367,0.7868468,0.54945755,0.7817338,1.195377,1.2511559,1.2807912,0.5373529,0.5332405,0.50032556,0.4988373,0.48830152,0.4626471,0.4667595,0.49967447,0.5011627,0.5116985,0.07470581,0.06648099,0.000651066,-0.002325412,-0.02339699,0,1
